blocktime,slot,signature,signer,token_in_name,token_in_amt,token_out_name,token_out_amt,action,auth_acc,obligation_acc,market
1642202143,116275534,WcVg8vKwpBzPnMj6Zx2Bs4HFa83Nm7zEXFmmwEWm2Jv5gwaoM9Pcb4UstVf4o7Zg2zH842S3fWSWChmLP1nCAKa,J4MkdJrnzqi1rGQLLV9mAHjK3v926AuXSFoEwKbggB7k,mSOL,8.0,,,WithdrawObligationCollateralAndRedeemReserveCollateral,J4MkdJrnzqi1rGQLLV9mAHjK3v926AuXSFoEwKbggB7k,9x2HhuUeFRiH8x1JcKFfULEMLQCWckXuUtnpRLd9Nfb5,main
1642188971,116254139,4LdiUGcC2Q3dodatB4DALPAd5HoYc1rLzappzaunCAjsYedaTpBudwS3kW6bZZV1QHHp37KXq9FbabqZZFHd9E6S,F4q2bm6k4AW2rgQMBfvoNnfn1xFkoD98We6uJd6tV7tq,USDC,42.023483999999996,cUSDC,-40.820554,RedeemReserveCollateral,F4q2bm6k4AW2rgQMBfvoNnfn1xFkoD98We6uJd6tV7tq,,main
1642184322,116246218,UUHthRkRemFtg6DqEfUA5xgXJriatKGB3thT5xfxRoYjiQ5aGE4iGXRjtVAznPxkjnhpDwhuvqVXZSZefqp9YGT,7oxczpiZ7JPMrJWrQxFcNELv6Z5NDajpNrQTgt73KNni,,,RAY,-3224.4179609999997,RepayObligationLiquidity,7oxczpiZ7JPMrJWrQxFcNELv6Z5NDajpNrQTgt73KNni,CnTkf7PAYjSG5o1wCZbxTJD3ieVgCTrZEAmwAjDn2vRz,main
1642200728,116273046,3gf1aQQ95mZvbHxeWYxPpfY5AWkS9Ln9vDBEQiSmZLFe7bJMNmEKX2pnj3bZYDqu1houVYkUS4EgN6T46rDsVtmj,GxHamnPVxsBaWdbUSjR4C5izhMv2snriGyYtjCkAVzze,SOL,172.68376197100002,,,BorrowObligationLiquidity,,GTYPhc2gpYkxw6rr2bPxiH3AofeHwRawBqmkqNyP8Goi,main
1642177893,116235814,5C51f9yvMJbcB511GLUdTC1kR6ZPhYfVyHki5hx5mpWMTzshXdGRu1wgCYRxZu1so4yH3MoA3UQND83WTXdbJDsw,31UtmYFZL2REv25LsstQVZBfbpSKpmbHgvaEMrU4FZbT,,,USDT,-5000.000574,RepayObligationLiquidity,31UtmYFZL2REv25LsstQVZBfbpSKpmbHgvaEMrU4FZbT,4kNzSapMLk8avrF4GeSXBWQPcELFysbu3wx5zcDzksxP,main
1642188100,116252687,3HcYGzEjAj1hdHMYHGkLKGVJHtLrhJTMrAL2u3xC2zv3aMiZYhMjZcmxiEWswmQBWk8MwufuQgyyM5diNGWuagDK,Hk4hcg1hVvjXsKtyZMBBsmed1i919RDoCfj9KJC2Ai4R,,,stSOL,-0.98012306,DepositReserveLiquidityAndObligationCollateral,Hk4hcg1hVvjXsKtyZMBBsmed1i919RDoCfj9KJC2Ai4R,RDDj16VUBT9o5gmtzQyKQFnWveKKNWiNpcWrEs9iU8i,main
1642170141,116223579,4Z51NXinuApEWYcSAp8hjRNQGEm25F5Bp1vX9NswiXyCm6W1aec9pa4Feg2L3NVruYR7kwXv5faYyhCADJkC1EiV,5NpcpY44XeE2j8uCVaL3Vuai1CdCBjfq3izmbR3qGt8E,,,SBR,-1979.247214,DepositReserveLiquidityAndObligationCollateral,5NpcpY44XeE2j8uCVaL3Vuai1CdCBjfq3izmbR3qGt8E,Kg3eBpDHd669t34ZJnYQ7ni4U3iMtZdqMgAaPv3uYuD,main
1642186188,116249462,29zcUNCcvNkyij6X65dkN38dVcLVcXWY7ipf2o6DDu2x7rYj5hEwJ7bvhF5ByfSVTohT3a2jCfjHVoK8FjKkBYxv,2CHye9mkLRjxxFXRC7znGfzVw4LcZ8SKAQ9cJshEJHKS,stSOL,41.434106754000005,,,WithdrawObligationCollateralAndRedeemReserveCollateral,2CHye9mkLRjxxFXRC7znGfzVw4LcZ8SKAQ9cJshEJHKS,467QbPRfACYqWeCrumQGBQ39afuiee8CQUE8DQuWsyi1,main
1642158168,116203804,4Ubp2gJm3uMy2tcbBmkv3pLAynah2soEjp8BXqx6GHSvd9U6pCKnkzwkHdfuCMSn2E9L98EKQnJtVmF1pMzaSRem,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,USDC,500.000023,,,WithdrawObligationCollateralAndRedeemReserveCollateral,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,8Sgvmz6ZKsvAaBofPxJnMweCCExearDHUaf9dR6T6NQj,main
1642190227,116256184,2XToDQy5JsFG34WuLm7LrbzkbZ5A9Tbhrj9xxZxDvPR8ggySjy6pPFhh7VZvypwWMGx2vgpnKh4bEt3sojTqSncd,D3Xb9W1GrDLBAEbhtEPvFx2M67rBMEzpguybzYPxYj8r,,,USDC,-9.978095999999999,RepayObligationLiquidity,D3Xb9W1GrDLBAEbhtEPvFx2M67rBMEzpguybzYPxYj8r,51kG6bmtVq5nz261h1qoh2c9MQwrWxfNMpjo1WAv35c2,main
